Indicador;Situación profesional y tipo de jornada;periodo;Total
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados total;De 2012-1T hasta 2012-4T;87,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados total;De 2011-4T hasta 2012-3T;88,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados total;De 2011-3T hasta 2012-2T;88,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados total;De 2011-2T hasta 2012-1T;88,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados total;De 2011-1T hasta 2011-4T;88,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2025-1T hasta 2025-4T;57,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2024-4T hasta 2025-3T;56,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2024-3T hasta 2025-2T;57,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2024-2T hasta 2025-1T;57,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2024-1T hasta 2024-4T;58,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2023-4T hasta 2024-3T;57,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2023-3T hasta 2024-2T;56,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2023-2T hasta 2024-1T;56,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2023-1T hasta 2023-4T;54,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2022-4T hasta 2023-3T;54,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2022-3T hasta 2023-2T;52,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2022-2T hasta 2023-1T;51,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2022-1T hasta 2022-4T;50,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2021-4T hasta 2022-3T;49,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2021-3T hasta 2022-2T;50,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2021-2T hasta 2022-1T;51,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2021-1T hasta 2021-4T;53,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2020-4T hasta 2021-3T;55,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2020-3T hasta 2021-2T;56,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2020-2T hasta 2021-1T;56,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2020-1T hasta 2020-4T;53,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2019-4T hasta 2020-3T;50,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2019-3T hasta 2020-2T;49,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2019-2T hasta 2020-1T;47,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2019-1T hasta 2019-4T;46,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2018-4T hasta 2019-3T;46,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2018-3T hasta 2019-2T;46,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2018-2T hasta 2019-1T;47,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2018-1T hasta 2018-4T;48,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2017-4T hasta 2018-3T;49,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2017-3T hasta 2018-2T;48,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2017-2T hasta 2018-1T;46,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2017-1T hasta 2017-4T;47,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2016-4T hasta 2017-3T;46,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2016-3T hasta 2017-2T;47,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2016-2T hasta 2017-1T;48,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2016-1T hasta 2016-4T;48,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2015-4T hasta 2016-3T;47,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2015-3T hasta 2016-2T;48,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2015-2T hasta 2016-1T;50,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2015-1T hasta 2015-4T;50,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2014-4T hasta 2015-3T;51,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2014-3T hasta 2015-2T;51,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2014-2T hasta 2015-1T;50,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2014-1T hasta 2014-4T;51,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2013-4T hasta 2014-3T;51,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2013-3T hasta 2014-2T;52,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2013-2T hasta 2014-1T;52,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2013-1T hasta 2013-4T;50,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2012-4T hasta 2013-3T;48,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2012-3T hasta 2013-2T;46,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2012-2T hasta 2013-1T;47,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2012-1T hasta 2012-4T;46,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2011-4T hasta 2012-3T;46,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2011-3T hasta 2012-2T;46,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2011-2T hasta 2012-1T;45,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato indefinido;De 2011-1T hasta 2011-4T;46,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2025-1T hasta 2025-4T;28,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2024-4T hasta 2025-3T;29,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2024-3T hasta 2025-2T;28,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2024-2T hasta 2025-1T;28,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2024-1T hasta 2024-4T;27,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2023-4T hasta 2024-3T;28,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2023-3T hasta 2024-2T;28,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2023-2T hasta 2024-1T;29,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2023-1T hasta 2023-4T;30,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2022-4T hasta 2023-3T;30,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2022-3T hasta 2023-2T;31,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2022-2T hasta 2023-1T;31,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2022-1T hasta 2022-4T;31,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2021-4T hasta 2022-3T;31,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2021-3T hasta 2022-2T;31,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2021-2T hasta 2022-1T;32,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2021-1T hasta 2021-4T;30,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2020-4T hasta 2021-3T;29,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2020-3T hasta 2021-2T;28,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2020-2T hasta 2021-1T;27,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2020-1T hasta 2020-4T;31,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2019-4T hasta 2020-3T;35,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2019-3T hasta 2020-2T;38,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2019-2T hasta 2020-1T;40,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2019-1T hasta 2019-4T;41,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2018-4T hasta 2019-3T;42,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2018-3T hasta 2019-2T;41,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2018-2T hasta 2019-1T;41,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2018-1T hasta 2018-4T;41,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2017-4T hasta 2018-3T;41,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2017-3T hasta 2018-2T;41,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2017-2T hasta 2018-1T;42,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2017-1T hasta 2017-4T;41,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2016-4T hasta 2017-3T;40,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2016-3T hasta 2017-2T;40,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2016-2T hasta 2017-1T;40,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2016-1T hasta 2016-4T;40,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2015-4T hasta 2016-3T;41,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2015-3T hasta 2016-2T;40,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2015-2T hasta 2016-1T;39,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2015-1T hasta 2015-4T;39,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2014-4T hasta 2015-3T;37,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2014-3T hasta 2015-2T;38,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2014-2T hasta 2015-1T;38,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2014-1T hasta 2014-4T;37,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2013-4T hasta 2014-3T;37,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2013-3T hasta 2014-2T;35,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2013-2T hasta 2014-1T;35,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2013-1T hasta 2013-4T;36,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2012-4T hasta 2013-3T;37,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2012-3T hasta 2013-2T;39,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2012-2T hasta 2013-1T;39,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2012-1T hasta 2012-4T;40,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2011-4T hasta 2012-3T;41,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2011-3T hasta 2012-2T;42,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2011-2T hasta 2012-1T;43,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Situación profesional: Asalariados: Contrato temporal;De 2011-1T hasta 2011-4T;42,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2025-1T hasta 2025-4T;54,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2024-4T hasta 2025-3T;54,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2024-3T hasta 2025-2T;56,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2024-2T hasta 2025-1T;56,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2024-1T hasta 2024-4T;56,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2023-4T hasta 2024-3T;56,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2023-3T hasta 2024-2T;56,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2023-2T hasta 2024-1T;56,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2023-1T hasta 2023-4T;57,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2022-4T hasta 2023-3T;58,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2022-3T hasta 2023-2T;57,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2022-2T hasta 2023-1T;58,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2022-1T hasta 2022-4T;57,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2021-4T hasta 2022-3T;59,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2021-3T hasta 2022-2T;58,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2021-2T hasta 2022-1T;56,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2021-1T hasta 2021-4T;56,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2020-4T hasta 2021-3T;56,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2020-3T hasta 2021-2T;55,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2020-2T hasta 2021-1T;57,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2020-1T hasta 2020-4T;57,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2019-4T hasta 2020-3T;56,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2019-3T hasta 2020-2T;57,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2019-2T hasta 2020-1T;57,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2019-1T hasta 2019-4T;55,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2018-4T hasta 2019-3T;55,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Tipo de jornada: Tiempo completo;De 2018-3T hasta 2019-2T;55,0
